x,y,z
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20913291290920316,-0.03424483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20845891290920315,-0.03604483369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.20778591290920317,-0.03784583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.2071129129092032,-0.03964583369113214,0.1067727007874624
0.20643991290920316,-0.04144683369113214,0.1067727007874624
0.20643991290920316,-0.04144683369113214,0.1067727007874624
0.20643991290920316,-0.04144683369113214,0.1067727007874624
0.20643991290920316,-0.04144683369113214,0.1067727007874624
0.20643991290920316,-0.04144683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20576591290920315,-0.04324683369113214,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.20509291290920317,-0.04504783369113215,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2044199129092032,-0.046848833691132144,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.2037459129092032,-0.04864883369113214,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20307291290920315,-0.050449833691132144,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20239991290920317,-0.05224983369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.20047891290920317,-0.05233383369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.1985589129092032,-0.05241783369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19663791290920318,-0.05250183369113214,0.1067727007874624
0.19471791290920315,-0.05258583369113214,0.1067727007874624
0.19471791290920315,-0.05258583369113214,0.1067727007874624
0.19471791290920315,-0.05258583369113214,0.1067727007874624
0.19471791290920315,-0.05258583369113214,0.1067727007874624
0.19471791290920315,-0.05258583369113214,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19279691290920314,-0.052669833691132144,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
0.19087691290920317,-0.052753833691132145,0.1067727007874624
