timestamp,x,y,z,theta_x,theta_y,theta_z
1779613811.8945532,0.2017030268907547,-0.07329893112182617,0.24737177789211273,1.0544480085372925,178.22561645507812,81.80501556396484
1779613811.9198105,0.20169851183891296,-0.0732928216457367,0.24736861884593964,1.0529762506484985,178.22494506835938,81.8066177368164
1779613811.9461203,0.20170044898986816,-0.07329630851745605,0.2473711222410202,1.0539475679397583,178.22589111328125,81.80703735351562
1779613811.9708943,0.2017013281583786,-0.07329428941011429,0.24737109243869781,1.0536900758743286,178.22569274902344,81.80711364746094
1779613811.995907,0.20170478522777557,-0.07329018414020538,0.24737149477005005,1.0545668601989746,178.2245635986328,81.80718231201172
1779613812.0203598,0.2016981840133667,-0.07329428195953369,0.24736817181110382,1.0531342029571533,178.22494506835938,81.80664825439453
1779613812.0450675,0.2016964852809906,-0.07329286634922028,0.2473677545785904,1.0525622367858887,178.22511291503906,81.80635833740234
1779613812.0692997,0.20170019567012787,-0.073296457529068,0.24737313389778137,1.0538313388824463,178.22525024414062,81.80638122558594
1779613812.0940998,0.2017005980014801,-0.07329560816287994,0.24737097322940826,1.053971529006958,178.22523498535156,81.8061752319336
1779613812.1203957,0.2016993910074234,-0.07329355180263519,0.24736997485160828,1.053515911102295,178.22503662109375,81.8058090209961
1779613812.1447265,0.20170292258262634,-0.07329428941011429,0.2473718672990799,1.0543609857559204,178.2249755859375,81.80590057373047
1779613812.1699886,0.2016991525888443,-0.07329867035150528,0.24737122654914856,1.0537220239639282,178.22567749023438,81.80522918701172
1779613812.1952329,0.20170193910598755,-0.07329659163951874,0.2473716139793396,1.0545212030410767,178.2251739501953,81.80508422851562
1779613812.2189634,0.20170271396636963,-0.07329623401165009,0.24737314879894257,1.0545258522033691,178.22499084472656,81.80664825439453
1779613812.2453084,0.20169739425182343,-0.07329952716827393,0.24737316370010376,1.0535868406295776,178.22567749023438,81.80496978759766
1779613812.270488,0.20170344412326813,-0.07329127192497253,0.24737222492694855,1.054542064666748,178.22454833984375,81.80622863769531
1779613812.295321,0.20169666409492493,-0.07329782098531723,0.24737145006656647,1.053363561630249,178.22613525390625,81.80641174316406
1779613812.3194828,0.2017008662223816,-0.07329415529966354,0.2473706305027008,1.0541059970855713,178.22500610351562,81.80611419677734
1779613812.3442523,0.20169949531555176,-0.07329682260751724,0.24737241864204407,1.0541296005249023,178.22543334960938,81.80591583251953
1779613812.3694282,0.20170074701309204,-0.07329649478197098,0.24737489223480225,1.0542562007904053,178.22520446777344,81.80532836914062
1779613812.3948712,0.20169997215270996,-0.07329676300287247,0.24737174808979034,1.0541322231292725,178.22564697265625,81.80621337890625
1779613812.4197893,0.2016948014497757,-0.0732930600643158,0.2473713606595993,1.0528959035873413,178.2249298095703,81.80565643310547
1779613812.4441156,0.20170021057128906,-0.0732945054769516,0.24737121164798737,1.0541046857833862,178.22525024414062,81.80795288085938
1779613812.4694104,0.20169754326343536,-0.07329275459051132,0.2473715990781784,1.0535752773284912,178.22486877441406,81.80601501464844
1779613812.4960752,0.20169945061206818,-0.07329574227333069,0.24737125635147095,1.0537919998168945,178.22567749023438,81.80648040771484
1779613812.5195532,0.20170113444328308,-0.0732947587966919,0.2473737597465515,1.05479097366333,178.22496032714844,81.80681610107422
1779613812.544337,0.20169596374034882,-0.07329708337783813,0.24737000465393066,1.0535889863967896,178.2254638671875,81.80554962158203
1779613812.5692604,0.2016962766647339,-0.07329580187797546,0.24737060070037842,1.0535484552383423,178.2250518798828,81.80575561523438
1779613812.5944655,0.20169779658317566,-0.07329295575618744,0.24736951291561127,1.0537211894989014,178.2250213623047,81.80594635009766
1779613812.6203518,0.2016960233449936,-0.07329412549734116,0.24737228453159332,1.0533366203308105,178.2249298095703,81.80689239501953
1779613812.6472669,0.20169882476329803,-0.07329095155000687,0.2473715990781784,1.053863525390625,178.22462463378906,81.806640625
1779613812.669193,0.2016972005367279,-0.07329477369785309,0.24737241864204407,1.0535387992858887,178.22528076171875,81.80722045898438
1779613812.6949124,0.2016974538564682,-0.07329471409320831,0.24737030267715454,1.0536375045776367,178.2254638671875,81.80622863769531
1779613812.7196598,0.20169681310653687,-0.0732942670583725,0.2473708838224411,1.0533785820007324,178.22528076171875,81.80647277832031
1779613812.7440941,0.2017020732164383,-0.07329463213682175,0.24737100303173065,1.054679274559021,178.22520446777344,81.80712890625
1779613812.770893,0.20169401168823242,-0.07329457253217697,0.2473711520433426,1.0530948638916016,178.22467041015625,81.80513000488281
1779613812.793793,0.20169763267040253,-0.07329896837472916,0.2473725527524948,1.0539320707321167,178.22589111328125,81.80647277832031
1779613812.823503,0.20169296860694885,-0.07329507917165756,0.2473708987236023,1.0528383255004883,178.22511291503906,81.80633544921875
1779613812.8437593,0.20169967412948608,-0.07329150289297104,0.2473713457584381,1.0541484355926514,178.2249755859375,81.80595397949219
1779613812.871064,0.20169697701931,-0.07329714298248291,0.24737130105495453,1.0536527633666992,178.2254638671875,81.80577087402344
1779613812.8948746,0.20169948041439056,-0.07329672574996948,0.24737368524074554,1.0542502403259277,178.2256622314453,81.80745697021484
1779613812.919125,0.2016923725605011,-0.07329633086919785,0.24737098813056946,1.0527719259262085,178.22552490234375,81.8056869506836
1779613812.9452145,0.20169669389724731,-0.07329623401165009,0.24737177789211273,1.0537917613983154,178.22544860839844,81.8051528930664
1779613812.9695585,0.2016957402229309,-0.07329569011926651,0.24737218022346497,1.05379319190979,178.22488403320312,81.80623626708984
1779613812.9945192,0.2016938328742981,-0.07329870760440826,0.24737071990966797,1.0530602931976318,178.2259521484375,81.80602264404297
1779613813.0199053,0.20169270038604736,-0.073294498026371,0.24736814200878143,1.0527675151824951,178.22532653808594,81.80632019042969
1779613813.044938,0.2016981840133667,-0.07329830527305603,0.24737221002578735,1.0540956258773804,178.22544860839844,81.80548095703125
1779613813.0697968,0.20169532299041748,-0.07329743355512619,0.24737165868282318,1.0532780885696411,178.22572326660156,81.80594635009766
1779613813.0959513,0.2016998678445816,-0.07329557090997696,0.2473725825548172,1.054675579071045,178.22520446777344,81.80706024169922
1779613813.120296,0.2016950249671936,-0.07329543679952621,0.24737034738063812,1.0532355308532715,178.22572326660156,81.80689239501953
1779613813.1449997,0.20170043408870697,-0.07330883294343948,0.2473834604024887,1.056086540222168,178.22866821289062,81.80704498291016
1779613813.1722398,0.20165643095970154,-0.07328102737665176,0.2473469376564026,1.0459437370300293,178.22291564941406,81.80506134033203
1779613813.194012,0.20172765851020813,-0.0733204334974289,0.24742238223552704,1.0639561414718628,178.22970581054688,81.8056869506836
1779613813.2195616,0.20169709622859955,-0.07329855859279633,0.2473810762166977,1.0577857494354248,178.22537231445312,81.80594635009766
1779613813.2445817,0.20172397792339325,-0.07328827679157257,0.24738749861717224,1.0655386447906494,178.22120666503906,81.80458068847656
1779613813.268716,0.20169022679328918,-0.07329842448234558,0.24739670753479004,1.0572755336761475,178.22561645507812,81.80644989013672
1779613813.2936604,0.20168942213058472,-0.07329966872930527,0.24739252030849457,1.058127760887146,178.22512817382812,81.80594635009766
1779613813.3193948,0.2016989141702652,-0.07329695671796799,0.2473967969417572,1.0601869821548462,178.22454833984375,81.80614471435547
1779613813.3463342,0.20170427858829498,-0.07329930365085602,0.24739530682563782,1.0614798069000244,178.22467041015625,81.80586242675781
1779613813.3690023,0.2017146795988083,-0.07330525666475296,0.24740026891231537,1.0641212463378906,178.2255096435547,81.8058090209961
1779613813.3956113,0.2016957849264145,-0.07329628616571426,0.2473909556865692,1.059523582458496,178.2239990234375,81.80524444580078
1779613813.419324,0.20170678198337555,-0.07330431044101715,0.24739842116832733,1.0623639822006226,178.22503662109375,81.80531311035156
1779613813.4465508,0.20170055329799652,-0.07329993695020676,0.24739687144756317,1.060798168182373,178.2249298095703,81.80590057373047
1779613813.471655,0.20169831812381744,-0.07329940795898438,0.24739548563957214,1.060318112373352,178.22434997558594,81.80460357666016
1779613813.4942608,0.2016996294260025,-0.07329897582530975,0.24739527702331543,1.0604639053344727,178.22451782226562,81.80514526367188
1779613813.5196726,0.20170250535011292,-0.07330590486526489,0.2473970204591751,1.0612677335739136,178.22593688964844,81.80480194091797
1779613813.5449672,0.201700359582901,-0.07330486923456192,0.2473953664302826,1.0607279539108276,178.2257843017578,81.80620574951172
1779613813.5692255,0.20170126855373383,-0.07329998910427094,0.24739553034305573,1.0608772039413452,178.2246856689453,81.80477142333984
1779613813.5934176,0.20169824361801147,-0.07330471277236938,0.24739640951156616,1.0604692697525024,178.22520446777344,81.80609130859375
1779613813.6195412,0.20170234143733978,-0.0732962116599083,0.2473948746919632,1.0607515573501587,178.2244873046875,81.80596160888672
1779613813.6462438,0.20169652998447418,-0.07330302894115448,0.2473919838666916,1.059818983078003,178.22523498535156,81.80581665039062
1779613813.6710618,0.20169945061206818,-0.07329888641834259,0.24739447236061096,1.060226559638977,178.22434997558594,81.80410766601562
1779613813.696077,0.20169968903064728,-0.07329504936933517,0.2473936527967453,1.0600502490997314,178.2245330810547,81.80581665039062
1779613813.7215362,0.2017015814781189,-0.07330533117055893,0.24739859998226166,1.0611122846603394,178.22509765625,81.80364990234375
1779613813.7448668,0.20170173048973083,-0.07330180704593658,0.24739620089530945,1.0607596635818481,178.2251434326172,81.80524444580078
1779613813.7704122,0.20169959962368011,-0.0733012780547142,0.2473938763141632,1.0606749057769775,178.2251434326172,81.8051528930664
1779613813.7951667,0.20170308649539948,-0.07329784333705902,0.2473958432674408,1.0609464645385742,178.22447204589844,81.80553436279297
1779613813.8189168,0.2017046958208084,-0.0732993334531784,0.2473960518836975,1.0616639852523804,178.2244110107422,81.80474090576172
1779613813.8450174,0.20170053839683533,-0.07329904288053513,0.24739466607570648,1.0605299472808838,178.22454833984375,81.8066177368164
1779613813.8690572,0.2016986459493637,-0.0732998177409172,0.24739259481430054,1.0602164268493652,178.2247772216797,81.80619812011719
1779613813.8952222,0.20169641077518463,-0.07329876720905304,0.24739162623882294,1.0592879056930542,178.22482299804688,81.80498504638672
1779613813.9211764,0.20170071721076965,-0.07329906523227692,0.24739430844783783,1.060611367225647,178.22451782226562,81.80557250976562
1779613813.9450662,0.20169711112976074,-0.0732986181974411,0.24739399552345276,1.0596672296524048,178.22500610351562,81.80596160888672
1779613813.970789,0.20169712603092194,-0.07329931855201721,0.24739202857017517,1.0596544742584229,178.2248077392578,81.80569458007812
1779613813.9949415,0.20169465243816376,-0.07329726219177246,0.24739263951778412,1.0589529275894165,178.22462463378906,81.80550384521484
1779613814.021065,0.20169804990291595,-0.07330037653446198,0.24739129841327667,1.060112476348877,178.2247772216797,81.80586242675781
1779613814.0460565,0.20169749855995178,-0.073299340903759,0.24739357829093933,1.0598111152648926,178.22479248046875,81.80614471435547
1779613814.0712016,0.20169685781002045,-0.07330197095870972,0.24739421904087067,1.0599006414413452,178.22543334960938,81.80581665039062
1779613814.09724,0.2017003297805786,-0.07330148667097092,0.2473955899477005,1.0604497194290161,178.22471618652344,81.80432891845703
1779613814.1195748,0.20170237123966217,-0.07330065220594406,0.24739603698253632,1.0609773397445679,178.2246856689453,81.80545806884766
1779613814.1447093,0.20170000195503235,-0.07330385595560074,0.24739356338977814,1.0605360269546509,178.22515869140625,81.80443572998047
1779613814.1701217,0.20170176029205322,-0.07330121099948883,0.24739466607570648,1.0608521699905396,178.2246856689453,81.80443572998047
1779613814.1960871,0.20169848203659058,-0.07330038398504257,0.24739518761634827,1.0601998567581177,178.22476196289062,81.80545043945312
1779613814.2202826,0.20169849693775177,-0.07329903542995453,0.24739249050617218,1.0600996017456055,178.2254180908203,81.80664825439453
1779613814.2434933,0.20169803500175476,-0.07329868525266647,0.2473933845758438,1.0597162246704102,178.22500610351562,81.80595397949219
1779613814.2691572,0.20169994235038757,-0.07329852133989334,0.24739332497119904,1.0606564283370972,178.22409057617188,81.80455780029297
1779613814.2962375,0.20169897377490997,-0.07330072671175003,0.2473945915699005,1.060228705406189,178.22496032714844,81.80542755126953
1779613814.3195488,0.20169799029827118,-0.07329888641834259,0.24739116430282593,1.059845209121704,178.22454833984375,81.80492401123047
1779613814.3439603,0.20170047879219055,-0.07330082356929779,0.24739424884319305,1.060311198234558,178.22496032714844,81.805419921875
1779613814.3706102,0.2016962170600891,-0.07330144196748734,0.24739113450050354,1.0593206882476807,178.22525024414062,81.80501556396484
1779613814.3942976,0.2016948163509369,-0.0732998475432396,0.24739181995391846,1.0591813325881958,178.224609375,81.80460357666016
1779613814.4200463,0.20170076191425323,-0.07329995930194855,0.24739521741867065,1.060613989830017,178.22494506835938,81.80611419677734
1779613814.4454248,0.20170176029205322,-0.07330091297626495,0.2473963499069214,1.0608477592468262,178.2249298095703,81.80565643310547
1779613814.4702096,0.20170395076274872,-0.07329888641834259,0.2473953515291214,1.0612547397613525,178.2244415283203,81.80506134033203
1779613814.5005872,0.2016962170600891,-0.07330143451690674,0.2473915070295334,1.0594420433044434,178.22523498535156,81.80502319335938
1779613814.5211127,0.20169733464717865,-0.07329744845628738,0.2473926991224289,1.0596065521240234,178.2245635986328,81.80550384521484
1779613814.5445747,0.20169661939144135,-0.0733044371008873,0.24739216268062592,1.059781789779663,178.22564697265625,81.80516815185547
1779613814.5698993,0.20170095562934875,-0.07330047339200974,0.24739280343055725,1.0603578090667725,178.22494506835938,81.8052978515625
1779613814.594934,0.20170331001281738,-0.07330191880464554,0.2473953664302826,1.0614243745803833,178.22508239746094,81.80523681640625
1779613814.6210685,0.20169956982135773,-0.07330481708049774,0.24739475548267365,1.0603448152542114,178.22579956054688,81.80538177490234
1779613814.6454163,0.20169757306575775,-0.07329481840133667,0.24738948047161102,1.059515118598938,178.22418212890625,81.80613708496094
1779613814.6693182,0.20169958472251892,-0.07329858839511871,0.24739235639572144,1.0601065158843994,178.22454833984375,81.80503845214844
1779613814.69593,0.2016969472169876,-0.07330059260129929,0.24739216268062592,1.0596461296081543,178.2250213623047,81.80583953857422
1779613814.7195618,0.20170249044895172,-0.07329948991537094,0.24739420413970947,1.0609201192855835,178.22512817382812,81.80569458007812
1779613814.7441037,0.20170141756534576,-0.07330120354890823,0.2473950982093811,1.060643196105957,178.2255859375,81.8061752319336
1779613814.7699099,0.20170031487941742,-0.0733003318309784,0.2473948746919632,1.060501217842102,178.2251739501953,81.80606079101562
1779613814.795306,0.2016991674900055,-0.07329986244440079,0.24739092588424683,1.0602072477340698,178.22474670410156,81.8049545288086
1779613814.819455,0.20169776678085327,-0.07329779118299484,0.2473914921283722,1.0598087310791016,178.2241668701172,81.80490112304688
1779613814.8444533,0.20169752836227417,-0.07329776883125305,0.24739286303520203,1.059577226638794,178.22476196289062,81.80422973632812
1779613814.8694859,0.20169763267040253,-0.0733010321855545,0.24739433825016022,1.0596529245376587,178.22544860839844,81.80564880371094
1779613814.8940642,0.20169700682163239,-0.07329840958118439,0.24739287793636322,1.059632658958435,178.22454833984375,81.80461120605469
1779613814.9191365,0.20169900357723236,-0.07330072671175003,0.2473936676979065,1.0599582195281982,178.2249755859375,81.80500030517578
1779613814.9446378,0.20169760286808014,-0.07330211997032166,0.2473922073841095,1.0598357915878296,178.2252197265625,81.80570983886719
1779613814.9743466,0.2016979455947876,-0.0732988640666008,0.2473955601453781,1.0598434209823608,178.22479248046875,81.80607604980469
1779613814.9956212,0.2017020881175995,-0.07329700142145157,0.2473946511745453,1.0605970621109009,178.22491455078125,81.80522918701172
1779613815.0189812,0.20170074701309204,-0.07329699397087097,0.24739329516887665,1.060205340385437,178.22413635253906,81.80561828613281
1779613815.0455892,0.20169618725776672,-0.07329817861318588,0.2473914623260498,1.0592730045318604,178.2250518798828,81.8062744140625
1779613815.0698676,0.20169733464717865,-0.07330040633678436,0.24739238619804382,1.0599639415740967,178.22454833984375,81.80427551269531
1779613815.0953116,0.2016974538564682,-0.07329974323511124,0.24739082157611847,1.0594813823699951,178.2250213623047,81.80542755126953
1779613815.1205394,0.20169857144355774,-0.0733022689819336,0.2473936229944229,1.0601919889450073,178.22496032714844,81.80476379394531
1779613815.1443172,0.2016955018043518,-0.07329930365085602,0.24739083647727966,1.0594100952148438,178.22459411621094,81.80538177490234
1779613815.1699367,0.2016991823911667,-0.07329985499382019,0.24739281833171844,1.0600218772888184,178.2247772216797,81.80559539794922
1779613815.1955204,0.20169371366500854,-0.07330005615949631,0.24739348888397217,1.0589075088500977,178.22482299804688,81.8039321899414
1779613815.220502,0.20169685781002045,-0.07330325990915298,0.24739331007003784,1.0598431825637817,178.22564697265625,81.80529022216797
1779613815.2443423,0.20169787108898163,-0.07329847663640976,0.2473926991224289,1.059823751449585,178.22454833984375,81.80522918701172
1779613815.2697716,0.2017054408788681,-0.07330157607793808,0.24739494919776917,1.0616947412490845,178.2252960205078,81.80609130859375
1779613815.295453,0.2016967087984085,-0.07329770922660828,0.24739192426204681,1.0594085454940796,178.2241668701172,81.80342102050781
1779613815.3185759,0.20170101523399353,-0.07329870015382767,0.24739311635494232,1.0605491399765015,178.2245330810547,81.80611419677734
1779613815.344187,0.20169804990291595,-0.0732981264591217,0.24739135801792145,1.0595927238464355,178.22544860839844,81.8060302734375
1779613815.371303,0.20169639587402344,-0.07330094277858734,0.24739176034927368,1.059800148010254,178.22454833984375,81.80367279052734
1779613815.394823,0.20169776678085327,-0.07330203056335449,0.2473926842212677,1.0596985816955566,178.22544860839844,81.80601501464844
1779613815.4196804,0.2016938030719757,-0.07330276072025299,0.24739006161689758,1.0588529109954834,178.22549438476562,81.80506896972656
1779613815.4447367,0.20169581472873688,-0.07330170273780823,0.2473919540643692,1.0596191883087158,178.2250213623047,81.80551147460938
1779613815.4695523,0.20169872045516968,-0.07329826802015305,0.24739167094230652,1.0599491596221924,178.224365234375,81.80384063720703
1779613815.4964094,0.20169849693775177,-0.07329608500003815,0.24739040434360504,1.0599638223648071,178.22393798828125,81.80471801757812
1779613815.519156,0.201695054769516,-0.07330096513032913,0.24739061295986176,1.0592589378356934,178.22525024414062,81.80553436279297
1779613815.544287,0.20169878005981445,-0.07329943031072617,0.2473926693201065,1.0602108240127563,178.22474670410156,81.8050765991211
1779613815.570691,0.20169629156589508,-0.07330023497343063,0.24739255011081696,1.0593078136444092,178.22482299804688,81.80499267578125
1779613815.5947456,0.2016955465078354,-0.0732976496219635,0.2473914474248886,1.0593327283859253,178.22442626953125,81.80520629882812
1779613815.6193175,0.20169593393802643,-0.0732966959476471,0.24739080667495728,1.0591660737991333,178.2244415283203,81.80547332763672
1779613815.6440473,0.20169784128665924,-0.07330302149057388,0.2473943531513214,1.0598649978637695,178.2254180908203,81.8049087524414
1779613815.6693528,0.20169192552566528,-0.0732947438955307,0.24738620221614838,1.058424711227417,178.223876953125,81.80572509765625
1779613815.6939487,0.20169971883296967,-0.07330650091171265,0.24739763140678406,1.0602928400039673,178.22645568847656,81.80599212646484
1779613815.7182815,0.20169632136821747,-0.07329760491847992,0.24738958477973938,1.0594544410705566,178.2250213623047,81.80598449707031
1779613815.7453303,0.20169289410114288,-0.07329943031072617,0.24738916754722595,1.0584782361984253,178.22509765625,81.80541229248047
1779613815.7687428,0.2016962766647339,-0.07329767942428589,0.24739335477352142,1.0593171119689941,178.22482299804688,81.80614471435547
1779613815.7947826,0.20169697701931,-0.07330288738012314,0.24739043414592743,1.0597716569900513,178.2256622314453,81.80581665039062
1779613815.8202097,0.20169146358966827,-0.07329706102609634,0.24738915264606476,1.058384656906128,178.2246856689453,81.80635070800781
1779613815.8447738,0.20169731974601746,-0.07329795509576797,0.24738894402980804,1.0595569610595703,178.22459411621094,81.80599975585938
1779613815.869796,0.20169755816459656,-0.07329846173524857,0.24739046394824982,1.0596915483474731,178.22457885742188,81.80543518066406
1779613815.8936634,0.20170237123966217,-0.07330244779586792,0.24739301204681396,1.0608247518539429,178.2251434326172,81.80549621582031
1779613815.9188118,0.20169594883918762,-0.07330378890037537,0.24739205837249756,1.0595135688781738,178.2256622314453,81.8047103881836
1779613815.9437647,0.20169994235038757,-0.07329953461885452,0.24739322066307068,1.0602202415466309,178.22561645507812,81.80681610107422
1779613815.9698586,0.20169982314109802,-0.07330464571714401,0.24739375710487366,1.060499906539917,178.2262420654297,81.806640625
1779613815.9947963,0.20169411599636078,-0.07329981029033661,0.24738943576812744,1.0593198537826538,178.224609375,81.80521392822266
1779613816.0193608,0.20169568061828613,-0.07330317795276642,0.24739037454128265,1.0596126317977905,178.22500610351562,81.80443572998047
1779613816.0456364,0.20169325172901154,-0.0733025074005127,0.24739092588424683,1.059173822402954,178.22506713867188,81.80522918701172
1779613816.0694532,0.2016945779323578,-0.07330003380775452,0.24739208817481995,1.0592143535614014,178.2250518798828,81.80551147460938
1779613816.0948627,0.20169676840305328,-0.07329840958118439,0.24739006161689758,1.0594215393066406,178.224609375,81.80587768554688
1779613816.118826,0.2016931027173996,-0.07330211997032166,0.24739094078540802,1.05889093875885,178.2255096435547,81.80567932128906
1779613816.1441286,0.20169398188591003,-0.07329674810171127,0.2473890632390976,1.058822751045227,178.2240447998047,81.80506896972656
1779613816.1702914,0.20169539749622345,-0.07330286502838135,0.24739131331443787,1.0593681335449219,178.22544860839844,81.80445098876953
1779613816.1951885,0.20169597864151,-0.07330290228128433,0.2473919838666916,1.059548258781433,178.2254638671875,81.8052978515625
1779613816.2206457,0.20169880986213684,-0.07329787313938141,0.24739180505275726,1.0598031282424927,178.22439575195312,81.80479431152344
1779613816.2460258,0.20169782638549805,-0.07329977303743362,0.247390478849411,1.0598618984222412,178.22499084472656,81.805419921875
1779613816.2702327,0.20169739425182343,-0.0732988491654396,0.2473907470703125,1.059779405593872,178.22457885742188,81.8057632446289
1779613816.2968602,0.20169895887374878,-0.07329896092414856,0.24739186465740204,1.0599724054336548,178.22476196289062,81.8053970336914
1779613816.3207495,0.20169459283351898,-0.07330133765935898,0.24739006161689758,1.0590487718582153,178.2254638671875,81.80484771728516
1779613816.3458738,0.20169730484485626,-0.0733015164732933,0.24739180505275726,1.059953212738037,178.22520446777344,81.80543518066406
1779613816.37014,0.20169709622859955,-0.0732976496219635,0.24739179015159607,1.0593045949935913,178.2250213623047,81.80559539794922
1779613816.3941734,0.2016955018043518,-0.07330117374658585,0.24739192426204681,1.059384822845459,178.2248077392578,81.80451965332031
1779613816.419648,0.20169320702552795,-0.07329896837472916,0.24738940596580505,1.0587564706802368,178.22506713867188,81.80470275878906
1779613816.4450595,0.20169591903686523,-0.07330192625522614,0.2473910003900528,1.0595636367797852,178.2254638671875,81.80638885498047
1779613816.471541,0.2016967087984085,-0.07330412417650223,0.24739310145378113,1.059829592704773,178.22520446777344,81.80448913574219
1779613816.4949005,0.20169907808303833,-0.07330252975225449,0.24739141762256622,1.0602388381958008,178.22540283203125,81.80546569824219
1779613816.521317,0.20169487595558167,-0.0733000636100769,0.2473880648612976,1.0590234994888306,178.22503662109375,81.8044204711914
1779613816.5445223,0.20169173181056976,-0.07329845428466797,0.24738937616348267,1.0583796501159668,178.22467041015625,81.80469512939453
1779613816.5699263,0.20169661939144135,-0.07329878956079483,0.24739046394824982,1.059505820274353,178.22459411621094,81.80554962158203
1779613816.5962522,0.20169726014137268,-0.073299340903759,0.24738888442516327,1.0597009658813477,178.22479248046875,81.80504608154297
1779613816.619628,0.20169223845005035,-0.07329593598842621,0.24738836288452148,1.0584231615066528,178.22425842285156,81.80528259277344
1779613816.6456332,0.2016991674900055,-0.07329759001731873,0.24739189445972443,1.0600463151931763,178.22454833984375,81.80594635009766
1779613816.669833,0.20169320702552795,-0.07330015301704407,0.24739016592502594,1.058671474456787,178.2255096435547,81.80558776855469
1779613816.6946821,0.2016931027173996,-0.07329972833395004,0.24738968908786774,1.0589196681976318,178.22463989257812,81.80521392822266
1779613816.719482,0.20169690251350403,-0.0732981339097023,0.2473916858434677,1.0593643188476562,178.2244415283203,81.80553436279297
1779613816.744084,0.20169660449028015,-0.07330147176980972,0.2473902404308319,1.0595263242721558,178.2252197265625,81.80479431152344
1779613816.7698634,0.2016955316066742,-0.07329666614532471,0.24739007651805878,1.0592341423034668,178.2244415283203,81.80546569824219
1779613816.7938836,0.20170001685619354,-0.07329942286014557,0.24739165604114532,1.0600955486297607,178.22496032714844,81.804931640625
1779613816.8214133,0.20169338583946228,-0.07330213487148285,0.24739110469818115,1.0588833093643188,178.2257080078125,81.80510711669922
1779613816.8444552,0.2016962170600891,-0.07330143451690674,0.2473921775817871,1.0596426725387573,178.22523498535156,81.80609130859375
1779613816.8707,0.20169630646705627,-0.07330390810966492,0.24739311635494232,1.0598268508911133,178.22543334960938,81.80481719970703
1779613816.8953114,0.2016969621181488,-0.07330185920000076,0.24739202857017517,1.0595710277557373,178.2247772216797,81.80370330810547
1779613816.919698,0.20169712603092194,-0.07329834252595901,0.24739006161689758,1.059550166130066,178.2248077392578,81.8055191040039
1779613816.9454901,0.2016954869031906,-0.07330019772052765,0.24739064276218414,1.0593048334121704,178.22482299804688,81.805419921875
1779613816.9704127,0.20169027149677277,-0.07329966127872467,0.24738745391368866,1.0581096410751343,178.22535705566406,81.80643463134766
1779613816.99518,0.20169563591480255,-0.07330375909805298,0.24739286303520203,1.0592668056488037,178.22569274902344,81.80534362792969
1779613817.0218396,0.2016974240541458,-0.07330112904310226,0.2473914474248886,1.059842586517334,178.22520446777344,81.8049087524414
1779613817.046557,0.20169417560100555,-0.07329753786325455,0.2473912239074707,1.0588679313659668,178.22422790527344,81.80510711669922
1779613817.0706522,0.20169265568256378,-0.07330208271741867,0.24738895893096924,1.0585906505584717,178.2255096435547,81.80481719970703
1779613817.0949957,0.20169027149677277,-0.07330163568258286,0.24738915264606476,1.0585285425186157,178.22532653808594,81.80524444580078
1779613817.121468,0.2016942799091339,-0.07329757511615753,0.24739006161689758,1.0590159893035889,178.22445678710938,81.80519104003906
